관서명,주소,홈페이지,위도,경도
서산경찰서,충남 서산시 안견로 327,"
https://www.cnpolice.go.kr/SEO/SS
",36.7769001027292,126.447226304377
서천경찰서,충남 서천군 장항읍 신창동로 15,"
https://www.cnpolice.go.kr/SEO/SC
",36.0096357528848,126.69183837331
아산경찰서,충남 아산시 남부로 370-15,"
https://www.cnpolice.go.kr/SEO/AS
",36.7716103908513,127.023439021886
예산경찰서,충남 예산군 예산읍 사직로 5,"
https://www.cnpolice.go.kr/SEO/YS
",36.6802864607823,126.84766732651
천안서북경찰서,충남 천안시 서북구 번영로 705,"
https://www.cnpolice.go.kr/SEO/SB
",36.8572747270941,127.137206809961
천안동남경찰서,충남 천안시 동남구 청수6로 73,"
https://www.cnpolice.go.kr/SEO/DN
",36.786846965424,127.156057249023
청양경찰서,충남 청양군 청양읍 충절로 1317,"
https://www.cnpolice.go.kr/SEO/CY
",36.4637172091698,126.794330518215
홍성경찰서,충남 홍성군 홍성읍 충서로 1254,"
https://www.cnpolice.go.kr/SEO/HS
",36.5880446666098,126.657428362339
태안경찰서,충남 태안군 태안읍 동백로 112,"
https://www.cnpolice.go.kr/SEO/TA/
",36.7575523444091,126.288891878535
세종특별자치시경찰청,세종특별자치시 한누리대로 1978,"
https://www.sjpolice.go.kr/
",36.4878699881656,127.301582960809
세종북부경찰서,세종특별자치시 조치원읍 군청로 36,"
https://www.sjpolice.go.kr/SEO/SJ/index.php
",36.5882290688213,127.294874032691
세종남부경찰서,세종특별자치시 시청대로 190(보람동),"
https://www.sjpolice.go.kr/SEO/NB/index.php
",36.4808760644834,127.292734749382
전라북도경찰청,전북 전주시 완산구 유연로 180,"
https://www.jbpolice.go.kr
",35.8242641940628,127.105036203508
고창경찰서,전북 고창군 고창읍 보릿골로 175,"
https://gc.jbpolice.go.kr/
",35.4414471277648,126.695210638616
군산경찰서,전북 군산시 구암3.1로 82,"
https://gs.jbpolice.go.kr/
",35.9811967058036,126.727797887644
김제경찰서,전북 김제시 중앙로 213,"
https://gj.jbpolice.go.kr/
",35.7980517105984,126.896933524444
남원경찰서,전북 남원시 교룡로 185,"
https://nw.jbpolice.go.kr/
",35.4136484090809,127.372338822331
무주경찰서,전북 무주군 무주읍 한풍루로 408,"
https://mj.jbpolice.go.kr/
",36.0038735510108,127.670173514929
부안경찰서,전북 부안군 행안면 염소로 33,"
https://ba.jbpolice.go.kr/
",35.7312965975817,126.720562833124
순창경찰서,전북 순창군 순창읍 장류로 311,"
https://sc.jbpolice.go.kr/
",35.3770334389023,127.136688166031
완주경찰서,전북 완주군 봉동읍 봉동로 28,"
https://wj.jbpolice.go.kr/
",35.9276566531304,127.166923068309
익산경찰서,전북 익산시 배산로 165-12,"
https://iksan.jbpolice.go.kr/
",35.9539813379228,126.939823455217
임실경찰서,전북 임실군 임실읍 호국로 1702,"
https://is.jbpolice.go.kr/
",35.6143251199489,127.287671377194
장수경찰서,전북 장수군 장수읍 신천로 8,"
https://js.jbpolice.go.kr/
",35.6472886228042,127.516318857964
전주덕진경찰서,전북 전주시 덕진구 온고을로 299,"
https://jjdj.jbpolice.go.kr/
",35.8426316985167,127.092953601166
전주완산경찰서,전북 전주시 완산구 전라감영로 66,"
https://jjws.jbpolice.go.kr/
",35.8154074820842,127.146496801804
정읍경찰서,전북 정읍시 중앙1길 157,"
https://je.jbpolice.go.kr/
",35.5671344155756,126.857395603729
진안경찰서,전북 진안군 진안읍 우화산길 3,"
https://ja.jbpolice.go.kr/
",35.7914870992148,127.425948556402
전라남도경찰청,전남 무안군 삼향읍 후광대로359번길 28,"
https://www.jnpolice.go.kr
",34.8184011969858,126.469264205809
강진경찰서,전남 강진군 강진읍 탐진로 119,"
https://www.jnpolice.go.kr/gangjin
",34.6423140183008,126.767922814633
고흥경찰서,전남 고흥군 고흥읍 흥양길 42,"
https://www.jnpolice.go.kr/goheung
",34.6112057630457,127.284168020602
곡성경찰서,전남 곡성군 곡성읍 중앙로 161,"
https://www.jnpolice.go.kr/goksung
",35.2838522742876,127.299028910823
광양경찰서,전남 광양시 광양읍 제철로 16-16,"
https://www.jnpolice.go.kr/gwangyang
",34.963643831373,127.60124905051
구례경찰서,전남 구례군 구례읍 봉성로 74,"
https://www.jnpolice.go.kr/gurye
",35.2091267960227,127.46503905879
나주경찰서,전남 나주시 영산로 5415-22,"
https://www.jnpolice.go.kr/naju
",35.0386334841522,126.720972680407
담양경찰서,전남 담양군 담양읍 무정로 15,"
https://www.jnpolice.go.kr/damyang
",35.3099330945696,126.982452232073
목포경찰서,전남 목포시 동명로 124,"
https://www.jnpolice.go.kr/mokpo
",34.7985102087847,126.397126207827
무안경찰서,전남 무안군 무안읍 무안로 479,"
https://www.jnpolice.go.kr/muan
",34.9871542575553,126.476867716328
보성경찰서,전남 보성군 보성읍 중앙로 88,"
https://www.jnpolice.go.kr/bosung
",34.7700392495573,127.081976374434
순천경찰서,전남 순천시 조비길 2,"
https://www.jnpolice.go.kr/suncheon
",34.9717941929923,127.482018824623
여수경찰서,전남 여수시 하멜로 2,"
https://www.jnpolice.go.kr/yeosu
",34.7410457137146,127.740505579649
영광경찰서,전남 영광군 영광읍 중앙로 211,"
https://www.jnpolice.go.kr/younggwang
",35.2781578790678,126.512482385445
영암경찰서,전남 영암군 영암읍 남문로 19,"
https://www.jnpolice.go.kr/youngam
",34.79773447896,126.698835078553
완도경찰서,전남 완도군 완도읍 농공단지길 32,"
https://www.jnpolice.go.kr/wando
",34.336440574838,126.730114277542
장성경찰서,전남 장성군 장성읍 영천로 164,"
https://www.jnpolice.go.kr/jangsung
",35.2997110840651,126.781965597787
장흥경찰서,전남 장흥군 장흥읍 읍성로 123,"
https://www.jnpolice.go.kr/janghyung
",34.6789050466507,126.897792810928
진도경찰서,전남 진도읍 남산2길 33,"
https://www.jnpolice.go.kr/jindo
",34.4760128072854,126.262122049518
함평경찰서,전남 함평군  함평읍 중앙길 220,"
https://www.jnpolice.go.kr/hampyung
",35.0653906673691,126.514985335344
